dependent_upos,head_upos,direction,distance_bucket,base_deprel,yue_count,zh_count,yue_per_1000_tokens,zh_per_1000_tokens,absolute_rate_difference
ADV,VERB,head_left,1-2,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_left,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_left,6+,parataxis,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_right,1-2,cc,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_right,1-2,csubj,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_right,1-2,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
ADV,VERB,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,ADJ,head_right,3-5,cop,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,ADV,head_right,6+,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,AUX,head_left,1-2,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,AUX,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,AUX,head_right,1-2,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,NOUN,head_right,1-2,acl,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,NOUN,head_right,3-5,acl,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,PART,head_right,1-2,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,PRON,head_right,1-2,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,PRON,head_right,3-5,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_left,3-5,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_left,3-5,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_left,6+,aux,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_left,6+,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,ADJ,head_right,6+,cc,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,ADP,head_right,6+,advmod,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,AUX,head_right,1-2,cc,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,AUX,head_right,6+,advmod,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,NUM,head_left,1-2,cc,1,0,0.0909008271975275,0.0,0.0909008271975275
CCONJ,PRON,head_right,1-2,cc,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,ADJ,head_right,1-2,cop,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,DET,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,NUM,head_right,6+,det,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,PROPN,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,PROPN,head_right,6+,det,1,0,0.0909008271975275,0.0,0.0909008271975275
DET,VERB,head_right,6+,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADJ,head_left,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADJ,head_left,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADJ,head_right,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADJ,head_right,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADV,head_left,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADV,head_left,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADV,head_right,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,ADV,head_right,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,AUX,head_right,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,DET,head_left,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,INTJ,head_left,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,NOUN,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,PROPN,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
INTJ,VERB,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_left,1-2,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,1-2,vocative,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,3-5,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,6+,clf,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,6+,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,6+,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADJ,head_right,6+,vocative,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,ADV,head_right,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,AUX,head_left,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,AUX,head_right,1-2,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,DET,head_left,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_left,1-2,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_left,3-5,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_left,6+,acl,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_left,6+,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_right,3-5,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NOUN,head_right,3-5,vocative,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NUM,head_left,3-5,clf,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NUM,head_right,3-5,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,NUM,head_right,6+,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PART,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_left,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_left,3-5,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_left,3-5,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_left,6+,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_right,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PRON,head_right,1-2,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PROPN,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,PROPN,head_right,1-2,amod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_left,1-2,clf,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_left,3-5,iobj,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_right,1-2,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_right,1-2,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_right,3-5,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
NOUN,VERB,head_right,6+,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,ADJ,head_right,1-2,nummod,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,NUM,head_left,6+,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,NUM,head_right,1-2,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,NUM,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_left,3-5,parataxis,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_left,6+,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_right,3-5,nummod,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_right,6+,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
NUM,VERB,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,ADJ,head_left,3-5,case,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,ADV,head_left,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,ADV,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,AUX,head_left,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,AUX,head_left,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,NOUN,head_right,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,NUM,head_left,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,PART,head_left,1-2,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,PART,head_left,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,PRON,head_left,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,PROPN,head_left,1-2,advmod,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,VERB,head_left,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PART,VERB,head_left,6+,xcomp,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADJ,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADJ,head_right,6+,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADP,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADP,head_right,1-2,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADV,head_left,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADV,head_right,3-5,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADV,head_right,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,ADV,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,AUX,head_right,1-2,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,AUX,head_right,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,AUX,head_right,3-5,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_left,6+,appos,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,3-5,amod,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,3-5,det,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,3-5,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,3-5,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,6+,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,6+,det,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,6+,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,NOUN,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PRON,head_left,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PRON,head_left,1-2,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PRON,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PROPN,head_left,1-2,appos,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PROPN,head_right,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,PROPN,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_left,1-2,appos,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_left,3-5,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,1-2,vocative,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,3-5,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,6+,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,6+,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
PRON,VERB,head_right,6+,obl,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,ADP,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,ADP,head_left,3-5,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,ADV,head_right,6+,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,NOUN,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,NOUN,head_right,3-5,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,NOUN,head_right,6+,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,NOUN,head_right,6+,nmod,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,PRON,head_right,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,PROPN,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,PROPN,head_right,1-2,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,PROPN,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,VERB,head_left,6+,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,VERB,head_right,1-2,vocative,1,0,0.0909008271975275,0.0,0.0909008271975275
PROPN,VERB,head_right,6+,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
PUNCT,ADP,head_right,1-2,punct,1,0,0.0909008271975275,0.0,0.0909008271975275
PUNCT,ADV,head_left,6+,punct,1,0,0.0909008271975275,0.0,0.0909008271975275
PUNCT,NUM,head_right,3-5,punct,1,0,0.0909008271975275,0.0,0.0909008271975275
PUNCT,PART,head_left,3-5,punct,1,0,0.0909008271975275,0.0,0.0909008271975275
PUNCT,PART,head_right,1-2,punct,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,ADJ,head_right,6+,mark,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,AUX,head_right,1-2,mark,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,NOUN,head_left,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,NOUN,head_left,1-2,mark,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,NOUN,head_right,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,NOUN,head_right,1-2,mark,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,PART,head_left,1-2,mark,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,VERB,head_left,6+,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
SCONJ,VERB,head_right,3-5,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_left,1-2,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_left,1-2,compound,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_right,1-2,csubj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_right,3-5,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_right,6+,csubj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADJ,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADV,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADV,head_left,1-2,obj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADV,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,ADV,head_left,6+,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_left,3-5,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_left,6+,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_left,6+,parataxis,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_left,6+,xcomp,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_right,6+,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,AUX,head_right,6+,reparandum,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,DET,head_right,6+,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,NOUN,head_left,3-5,appos,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,NOUN,head_right,1-2,amod,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,NOUN,head_right,1-2,dislocated,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,NOUN,head_right,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,NUM,head_left,6+,parataxis,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PRON,head_right,1-2,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PRON,head_right,1-2,case,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PRON,head_right,3-5,acl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PROPN,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PROPN,head_left,6+,ccomp,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,PROPN,head_right,6+,acl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,SCONJ,head_left,1-2,conj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,SCONJ,head_right,3-5,advcl,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,VERB,head_right,1-2,amod,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,VERB,head_right,3-5,discourse,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,VERB,head_right,3-5,nsubj,1,0,0.0909008271975275,0.0,0.0909008271975275
VERB,VERB,head_right,6+,csubj,1,0,0.0909008271975275,0.0,0.0909008271975275
AUX,VERB,head_right,3-5,aux,29,20,2.6361239887282975,2.5464731347084286,0.08965085401986883
ADJ,NOUN,head_right,6+,acl,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
ADJ,VERB,head_left,1-2,ccomp,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
ADJ,VERB,head_right,1-2,advcl,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
ADJ,VERB,head_right,3-5,advcl,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
ADP,PROPN,head_left,1-2,case,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
ADV,ADP,head_right,1-2,advmod,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
AUX,ADJ,head_left,1-2,aux,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
AUX,ADV,head_right,1-2,aux,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
CCONJ,ADV,head_right,1-2,cc,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
NOUN,ADJ,head_right,3-5,obl,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
NOUN,VERB,head_left,3-5,vocative,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
NOUN,VERB,head_left,3-5,xcomp,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
PART,ADJ,head_left,6+,mark,2,2,0.181801654395055,0.2546473134708429,0.07284565907578791
PRON,ADV,head_right,1-2,nsubj,5,3,0.4545041359876375,0.3819709702062643,0.0725331657813732
PUNCT,AUX,head_right,1-2,punct,5,3,0.4545041359876375,0.3819709702062643,0.0725331657813732
ADJ,VERB,head_left,3-5,xcomp,5,4,0.4545041359876375,0.5092946269416858,0.05479049095404831
ADV,ADJ,head_right,6+,advmod,5,4,0.4545041359876375,0.5092946269416858,0.05479049095404831
CCONJ,NOUN,head_right,3-5,cc,5,4,0.4545041359876375,0.5092946269416858,0.05479049095404831
PROPN,VERB,head_right,6+,nsubj,5,4,0.4545041359876375,0.5092946269416858,0.05479049095404831
SCONJ,VERB,head_right,6+,mark,5,4,0.4545041359876375,0.5092946269416858,0.05479049095404831
ADJ,NOUN,head_right,1-2,nmod,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
ADJ,NOUN,head_right,6+,amod,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
ADJ,VERB,head_left,6+,advcl,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
ADP,VERB,head_left,1-2,compound,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
ADV,PRON,head_right,3-5,advmod,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
AUX,PROPN,head_right,3-5,cop,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
AUX,VERB,head_right,1-2,cop,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
DET,PROPN,head_right,1-2,det,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
INTJ,ADJ,head_right,3-5,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
INTJ,PROPN,head_right,1-2,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,ADP,head_right,3-5,nsubj,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,PRON,head_left,1-2,clf,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,PRON,head_right,3-5,nsubj,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,PROPN,head_right,1-2,nsubj,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,VERB,head_left,3-5,compound,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NUM,ROOT,ROOT,ROOT,root,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,ADJ,head_left,1-2,compound,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,ADV,head_left,3-5,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,AUX,head_left,3-5,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,INTJ,head_left,1-2,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,NOUN,head_right,1-2,mark,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,PROPN,head_left,3-5,case,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,PROPN,head_left,3-5,discourse,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PART,VERB,head_left,1-2,advmod,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PRON,NOUN,head_left,3-5,appos,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PROPN,VERB,head_right,6+,obl,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PUNCT,ADJ,head_right,6+,punct,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
PUNCT,DET,head_left,3-5,punct,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
SCONJ,ADJ,head_right,3-5,mark,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
VERB,ADJ,head_left,1-2,xcomp,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
VERB,NOUN,head_right,1-2,case,2,1,0.181801654395055,0.12732365673542145,0.05447799765963354
NOUN,VERB,head_left,1-2,compound,9,6,0.8181074447777474,0.7639419404125286,0.05416550436521883
ADV,ADJ,head_right,3-5,advmod,16,11,1.45441323516044,1.4005602240896358,0.0538530110708042
PUNCT,NOUN,head_right,3-5,punct,15,11,1.3635124079629124,1.4005602240896358,0.037047816126723365
NOUN,ADJ,head_right,3-5,nsubj,8,6,0.72720661758022,0.7639419404125286,0.036735322832308626
ADJ,ADJ,head_left,3-5,xcomp,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADJ,NOUN,head_right,3-5,obl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADJ,PRON,head_left,1-2,acl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADJ,VERB,head_left,1-2,parataxis,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADJ,VERB,head_left,3-5,parataxis,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADJ,VERB,head_right,6+,advcl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADV,ADP,head_right,6+,advmod,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADV,VERB,head_left,6+,ccomp,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADV,VERB,head_right,3-5,advcl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
ADV,VERB,head_right,3-5,cc,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
AUX,VERB,head_left,3-5,parataxis,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
DET,PROPN,head_right,3-5,det,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,ADJ,head_right,3-5,vocative,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,PRON,head_left,3-5,appos,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,PRON,head_left,3-5,conj,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,PROPN,head_right,3-5,nsubj,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,VERB,head_left,6+,advcl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,VERB,head_left,6+,appos,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,VERB,head_left,6+,xcomp,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,VERB,head_right,1-2,reparandum,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NOUN,VERB,head_right,3-5,advcl,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
NUM,VERB,head_left,1-2,obj,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PART,NOUN,head_left,1-2,mark,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PART,NOUN,head_left,3-5,conj,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PART,NOUN,head_left,6+,case,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PART,PRON,head_left,6+,case,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PART,VERB,head_right,1-2,discourse,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
PRON,AUX,head_left,1-2,obj,1,1,0.0909008271975275,0.12732365673542145,0.036422829537893955
